1,metric,model
0.7647058823529411,acc,Language
0.8235294117647058,acc,Language
0.6875,acc,Language
0.6875,acc,Language
0.625,acc,Language
0.625,acc,Language
0.8125,acc,Language
0.8125,acc,Language
0.625,acc,Language
0.6875,acc,Language
0.7348484848484849,roc,Language
0.8560606060606061,roc,Language
0.75,roc,Language
0.7578125,roc,Language
0.6333333333333333,roc,Language
0.6796875,roc,Language
0.7666666666666667,roc,Language
0.828125,roc,Language
0.5952380952380953,roc,Language
0.6111111111111112,roc,Language
0.6666666666666666,fms,Language
0.8421052631578948,fms,Language
0.7058823529411765,fms,Language
0.7058823529411765,fms,Language
0.5,fms,Language
0.5714285714285715,fms,Language
0.8571428571428572,fms,Language
0.823529411764706,fms,Language
0.5714285714285714,fms,Language
0.6666666666666666,fms,Language
0.6666666666666666,precision,Language
1.0,precision,Language
0.6666666666666666,precision,Language
0.6666666666666666,precision,Language
0.5,precision,Language
0.6666666666666666,precision,Language
0.8181818181818182,precision,Language
0.7777777777777778,precision,Language
0.5714285714285714,precision,Language
0.625,precision,Language
0.6666666666666666,recall,Language
0.7272727272727273,recall,Language
0.75,recall,Language
0.75,recall,Language
0.5,recall,Language
0.5,recall,Language
0.9,recall,Language
0.875,recall,Language
0.5714285714285714,recall,Language
0.7142857142857143,recall,Language
0.8181818181818182,specificity,Language
1.0,specificity,Language
0.625,specificity,Language
0.625,specificity,Language
0.7,specificity,Language
0.75,specificity,Language
0.6666666666666666,specificity,Language
0.75,specificity,Language
0.6666666666666666,specificity,Language
0.6666666666666666,specificity,Language
