1,metric,model
0.6470588235294118,acc,NLP_Reading
0.5882352941176471,acc,NLP_Reading
0.5,acc,NLP_Reading
0.75,acc,NLP_Reading
0.5625,acc,NLP_Reading
0.5625,acc,NLP_Reading
0.8125,acc,NLP_Reading
0.75,acc,NLP_Reading
0.9375,acc,NLP_Reading
0.8125,acc,NLP_Reading
0.6785714285714285,roc,NLP_Reading
0.6923076923076923,roc,NLP_Reading
0.6333333333333333,roc,NLP_Reading
0.6953125,roc,NLP_Reading
0.7166666666666668,roc,NLP_Reading
0.6171875,roc,NLP_Reading
0.8888888888888888,roc,NLP_Reading
0.8272727272727273,roc,NLP_Reading
0.9206349206349206,roc,NLP_Reading
0.9083333333333334,roc,NLP_Reading
0.625,fms,NLP_Reading
0.22222222222222224,fms,NLP_Reading
0.5,fms,NLP_Reading
0.7142857142857143,fms,NLP_Reading
0.5333333333333333,fms,NLP_Reading
0.5333333333333333,fms,NLP_Reading
0.7999999999999999,fms,NLP_Reading
0.6,fms,NLP_Reading
0.923076923076923,fms,NLP_Reading
0.8421052631578948,fms,NLP_Reading
0.8333333333333334,precision,NLP_Reading
0.2,precision,NLP_Reading
0.6666666666666666,precision,NLP_Reading
0.8333333333333334,precision,NLP_Reading
0.8,precision,NLP_Reading
0.5714285714285714,precision,NLP_Reading
0.75,precision,NLP_Reading
0.6,precision,NLP_Reading
1.0,precision,NLP_Reading
0.8888888888888888,precision,NLP_Reading
0.5,recall,NLP_Reading
0.25,recall,NLP_Reading
0.4,recall,NLP_Reading
0.625,recall,NLP_Reading
0.4,recall,NLP_Reading
0.5,recall,NLP_Reading
0.8571428571428571,recall,NLP_Reading
0.6,recall,NLP_Reading
0.8571428571428571,recall,NLP_Reading
0.8,recall,NLP_Reading
0.8571428571428571,specificity,NLP_Reading
0.6923076923076923,specificity,NLP_Reading
0.6666666666666666,specificity,NLP_Reading
0.875,specificity,NLP_Reading
0.8333333333333334,specificity,NLP_Reading
0.625,specificity,NLP_Reading
0.7777777777777778,specificity,NLP_Reading
0.8181818181818182,specificity,NLP_Reading
1.0,specificity,NLP_Reading
0.8333333333333334,specificity,NLP_Reading
